CGI,Ave CO46 week 0,Ave CO46 week 1,Ave CO46 week 2,Ave CO46 week 4,Ave CO46 week 6,Ave CO46 week 8,Ave Joelle week 0,Ave Joelle week 1,Ave Joelle week 2,Ave Joelle week 4,Ave Joelle week 6,Ave Joelle week 8
Csa08g055660,14.14555424,21.60045628,15.99048695,14.68536201,13.98688504,15.49543043,12.77328299,8.258854882,6.992142642,6.365345775,9.346989419,11.01077318
Csa08g055850,1.115140037,2.449777518,1.107371611,1.149569081,2.112434075,2.084037116,0.001,0.001,0.001,0.001,0.026858079,0.001
Csa08g055860,10.15705365,7.140546411,8.834191998,4.029147265,7.070476129,7.006254638,0.005043317,0.007727676,0.001,0.020036237,0.018296887,0.068425924
Csa08g055930,6.130060812,13.38820279,5.679745796,5.836768639,5.46758774,5.218986455,5.261054658,13.66272766,11.48530691,7.90314649,6.423356228,6.255912964
Csa08g055970,3.123322615,2.120374333,3.774997819,4.579926219,2.728532271,3.227322466,1.48824556,1.931958406,1.764580135,1.567267249,1.804663017,1.537657563
Csa08g056030,15.23933389,10.07872891,9.396091943,7.413522084,7.050884272,8.059789201,13.88570718,4.014534307,5.838660397,4.520678316,5.525852372,5.406100952
Csa08g056120,13.37770808,18.31993801,14.21575922,18.23189161,18.47277274,24.87721298,12.44061729,24.75301731,24.97913606,28.5410848,21.72066999,23.64648871
Csa08g056200,8.900436165,3.329578977,2.924905807,5.18399073,5.760629841,7.482322736,4.367700757,3.992121153,2.344909494,3.455092098,4.284488008,3.676923335
Csa08g056240,4.098398939,5.076687934,5.021140677,3.725529964,4.280372896,4.175505578,3.565030197,2.765117089,2.35658941,3.004137604,2.710845802,3.681550357
Csa08g056430,2.868404051,3.013015862,1.62903713,1.96349544,2.050235763,2.771761853,2.334537355,1.596732424,1.549119436,1.766117548,1.708448459,1.110834013
Csa08g056450,2.051580457,5.811328433,8.81914355,21.71809578,6.707203833,16.20188997,3.697568578,12.73295865,10.67585675,20.36642924,8.396343787,14.32021781
Csa08g056520,3.588931272,2.383543777,2.795248746,3.194982374,2.580206929,3.081932419,5.755649419,4.929473604,5.515200666,6.550732325,6.29994623,5.358069325
Csa08g056810,30.89438283,13.357456,13.60774236,18.56097088,19.31396323,35.25775301,10.96340429,7.155514639,8.921183189,7.568397349,8.506643378,8.899227619
Csa08g056930,0.744055296,1.368080779,0.916931998,3.821356531,1.387465108,1.132835892,3.061193011,5.754837616,5.46912147,5.266743144,4.900031086,4.250691806
Csa08g057220,12.24911323,4.913459883,5.113021987,3.413711978,4.954460885,4.457559712,8.721139504,2.854475821,3.118422804,2.149506784,3.885641342,3.720970074
Csa08g057290,4.261089438,0.996283735,1.328413866,0.879599989,0.806975922,2.632995827,1.901931081,0.420858879,0.327633104,0.466158625,0.435504938,0.467329683
Csa08g057340,2.989569046,0.573516229,1.184102425,3.692452902,1.554636023,6.326353353,0.744349839,0.498756106,0.325093959,1.092445088,0.675900431,1.428802408
Csa08g057470,1.647610345,25.33689608,29.48838317,20.81962134,38.36116372,26.20523332,0.490379428,34.89850774,43.20980494,42.74921411,46.31818887,39.68979366
Csa08g057500,3.077730212,1.347845435,1.85513224,1.682927654,1.949794098,2.724723838,2.366304537,0.922304885,1.419615209,2.154607695,2.03389991,1.600967956
Csa08g057610,1.184386209,0.859516665,2.048660199,1.779625327,2.004569007,1.851940835,2.418441201,2.227638215,3.379883972,2.403897782,2.144671239,1.953616984
Csa08g057680,1.348086687,2.459160293,1.204511537,1.672333748,2.851717821,2.078716737,0.826089023,1.177969385,0.93728037,0.659130523,1.222440813,1.529485118
Csa08g057710,0.281749052,3.330525982,3.912660414,8.51403592,2.940856695,2.197931818,1.28782497,10.10916719,9.212316854,32.11579297,7.395173432,8.90966565
Csa08g057790,5.282360235,1.16930513,4.090831427,2.657369705,3.136142837,3.678222389,5.974125288,2.599861154,2.389756454,2.993602643,3.230819751,6.269322441
Csa08g057880,2.281595764,2.12739388,2.259614627,4.833079878,2.197450202,2.645824525,11.21706617,8.851165904,10.11209149,9.244817479,9.488837403,8.570685522
Csa08g058160,72.58566387,6.016965214,7.327704764,18.9756274,7.123458387,19.03725381,65.41545826,5.143585711,5.374234807,5.614663188,5.545133213,4.294994875
Csa08g058190,3.858584786,4.724583147,4.380331119,4.804204452,3.770683507,5.564886885,2.989430651,1.811909566,2.946243535,3.002210558,2.802710329,2.777605358
Csa08g058270,27.54895532,40.41015594,13.44049251,18.13245533,9.317045254,19.74348183,27.18078041,29.48802591,18.20489819,11.91928635,14.1908763,11.22524835
Csa08g058280,1.27415876,2.076019285,1.948841443,3.34083115,3.435417477,4.586638219,0.691481145,0.441104074,0.646785408,1.132376752,1.475312814,2.14545205
Csa08g058320,3.657086501,3.602282195,3.331246261,3.375064471,4.032100785,4.764139535,1.846106604,3.562646035,3.158606744,4.164085756,4.804797186,4.578534546
Csa08g058370,6.309616064,4.765233729,3.012713575,2.175706758,2.503781154,3.437894519,6.314202058,2.782771295,2.561595931,2.075085296,1.789377925,2.311874539
Csa08g058550,0.874061317,0.991897508,1.647068558,0.682454245,0.308553788,0.77527774,2.052556682,1.301759225,2.98611441,1.507888971,0.881487077,1.298915926
Csa08g058590,2.52285866,2.50909455,1.934166546,1.803878595,2.109138778,1.995511465,1.977840228,1.260892667,1.129996773,1.843569199,1.665435765,1.159979862
Csa08g058630,2.671696017,1.886465344,2.863502825,5.548299384,3.593561534,4.869718866,2.0891522,1.297524766,2.130986348,1.782136232,2.630494098,1.829810851
Csa08g058640,3.969276595,3.226173458,3.897448369,5.952868062,4.956280516,4.659910935,3.179396225,1.962210397,2.940096097,3.03386729,3.331119694,3.314054286
Csa08g058750,9.044054592,2.451638202,2.195940532,3.987847638,2.681913141,3.052288322,7.173996702,1.97681375,2.512653879,1.799209573,2.016759648,2.355351883
Csa08g058760,2.294896,2.259837519,2.420748336,1.760665615,1.577651663,2.400559618,1.224314928,1.530120971,1.660749838,2.376874366,2.267416284,2.123670233
Csa08g059050,5.135069586,5.370820803,4.011326611,2.037114537,3.137956785,3.844382871,4.043888589,4.38981125,3.844375024,3.619240398,3.30619599,3.851114006
Csa08g059180,0.2935505,21.50936058,24.14883829,15.16949937,19.7326071,8.620815651,0.361986333,12.69972132,13.30984621,13.52865087,12.15961706,9.110117474
Csa08g059240,0.029807362,4.444600328,3.111789477,5.491928985,1.912380137,0.411987566,0.110888941,12.12344503,8.927356003,29.17444723,8.953516965,10.18079007
