Gene ID,LOG2Diff0,LOG2Diff1,LOG2Diff2,LOG2Diff4,LOG2Diff6,LOG2Diff8
Csa05g039780,0.976022677,0.040026548,0.449746894,-0.030391859,0.468128588,-1.903532848
Csa05g085830,-1.746360251,-0.616138695,0.288294161,0.724684558,0.835563298,0.513956928
Csa05g086170,-0.200777273,0.522266476,0.739195145,0.609016354,0.255027077,-1.924727779
Csa05g089340,1.610401631,0.211411333,0.614627422,-0.753554598,-0.852581777,-0.830304011
Csa05g093390,-1.945138121,0.167905839,0.716303703,0.768096924,0.291856971,0.000974684
Csa06g002020,1.585156994,0.026753297,0.77010643,-0.795083041,-0.826340497,-0.760593184
Csa06g008940,-1.278268131,0.322689889,0.562479893,0.579593581,1.045216093,-1.231711326
Csa06g030750,1.630510453,0.142007772,0.464705227,-0.283276461,-0.736018592,-1.217928399
Csa06g040890,-1.90227517,0.588800491,0.665428338,0.660073198,0.27336028,-0.285387137
Csa06g043170,1.551273499,0.352543709,0.599874172,-0.933371419,-0.836540159,-0.733779802
Csa06g052890,-2.027255843,0.352752952,0.54832379,0.51499955,0.386661851,0.224517701
Csa07g006830,-0.078890716,-0.028627397,0.465851436,-0.022896181,1.368373206,-1.703810348
Csa07g007930,-0.98215917,0.383268793,0.713998638,0.632148613,0.788237746,-1.53549462
Csa07g011740,0.846611324,-0.499775086,-0.032043868,-0.412156932,1.437536855,-1.340172293
Csa07g050890,-1.948227679,0.405700281,0.508487265,0.402318082,0.774042583,-0.142320531
Csa07g065890,-1.691940318,0.454322183,0.476064096,0.253301811,1.123312607,-0.615060378
Csa08g008880,-0.955987349,0.106487576,0.825052766,0.811333848,0.707959879,-1.49484672
Csa08g017930,-2.014052314,0.553385184,0.593882596,0.335623707,0.389983773,0.141177054
Csa08g018290,-1.962018757,0.150467739,0.615344006,0.819126674,0.248249088,0.12883125
Csa09g048590,0.44364065,0.394514677,0.265717137,0.724822614,0.176410198,-2.005105276
Csa09g050760,-2.004787653,0.391007334,0.58470641,0.627973481,0.275605781,0.125494646
Csa09g075780,-1.544101621,-0.904625035,0.223304684,0.64396258,0.993638591,0.587820801
Csa09g077190,-1.319916664,0.302364654,0.188897479,0.750880689,1.171111979,-1.093338137
Csa09g079460,-1.600935652,-0.531332732,0.718211543,0.155333162,1.270665864,-0.011942186
Csa09g079960,-0.969247506,0.11394082,0.509907385,0.599364818,1.176106608,-1.430072125
Csa09g083780,-0.097690195,0.498485585,0.702428801,0.71538485,0.111263366,-1.929872407
Csa09g091810,-1.999621642,0.503561748,0.719699972,0.352847619,0.300604407,0.122907896
Csa09g096280,-0.347857732,0.198452406,0.945911915,0.232975431,0.781535991,-1.81101801
Csa09g096320,0.409574176,0.31076417,0.187809656,0.248201573,0.83076559,-1.987115163
Csa09g096650,-0.767095258,0.38908155,0.474938598,0.704265732,0.867803347,-1.66899397
Csa09g097530,-0.02673138,0.525859629,0.532972974,0.462104417,0.499659216,-1.993864857
Csa09g097920,-0.760315222,-0.366416294,-0.009709903,-0.22487266,1.967204718,-0.605890638
Csa09g098060,-0.203356412,0.063062239,0.537297983,0.352425305,1.084900907,-1.834330021
Csa10g009380,-1.638179234,0.239949969,0.223833631,0.677572526,1.150123866,-0.653300758
Csa10g009660,-1.79536555,0.23071471,0.608047839,0.946341466,0.483720502,-0.473458967
Csa10g021960,-0.211715427,0.300735909,0.641172441,0.83263753,0.345333997,-1.90816445
Csa10g026840,-1.497987297,0.220958416,0.429899441,0.806087599,0.987934605,-0.946892764
Csa11g010450,-0.646167682,0.350769398,0.70248059,0.533834428,0.802001422,-1.742918156
Csa11g015620,-0.31359453,-0.241630538,1.140112408,-0.255946649,1.143926991,-1.472867681
Csa11g016900,1.414903527,0.101974029,0.462614506,-1.376470188,0.288891153,-0.891913026
Csa11g027940,-0.230382061,-0.311042749,0.185348416,0.746979641,1.250480813,-1.64138406
Csa11g028490,-0.557589745,-1.791084033,0.756802692,0.36748124,0.721175738,0.503214109
Csa11g059150,-1.996350071,0.352986628,0.746174833,0.439536146,0.3616702,0.095982264
Csa11g078680,-1.499117676,-0.889595026,-0.019477941,0.722854975,0.938035603,0.747300064
Csa11g092440,-1.98951947,0.256214425,0.485259892,0.328166388,0.783905148,0.135973617
Csa11g099350,0.084791017,-0.718188229,0.520657156,0.812896107,0.934449698,-1.63460575
Csa11g101630,0.248524587,0.938289716,0.678084415,-0.270605767,0.264441246,-1.858734196
Csa12g004920,-1.775075779,0.755171307,1.036927586,-0.31028262,-0.032712915,0.325972421
Csa13g008630,1.069997879,0.068914147,0.689960408,-1.644005815,0.479609985,-0.664476604
Csa13g018160,-1.831603973,0.167206073,0.656198423,0.681096087,0.742033523,-0.414930134
Csa14g005720,-1.906901567,0.215253783,0.728611601,0.853608806,0.215776084,-0.106348707
Csa14g007900,-0.239237389,0.255089905,-0.492434884,-1.13942974,1.815764656,-0.199752548
Csa14g021190,0.026315823,-0.188997352,0.24122655,0.852757909,0.902657455,-1.833960386
Csa14g021280,-1.873200478,0.516877788,0.670384587,0.641548252,0.447619676,-0.403229825
Csa14g024210,-1.102699094,-1.367224912,0.706993191,0.353219124,1.089890974,0.319820718
Csa15g006980,-1.363012715,0.049259582,0.511484527,0.774996243,1.080679373,-1.05340701
Csa15g016560,-1.74942258,0.161380511,0.711404296,0.779342859,0.679231493,-0.581936578
Csa15g021390,-1.715601162,0.352993293,0.374795796,0.73172653,0.910162609,-0.654077066
Csa16g014560,0.408546225,0.189846035,0.710067922,0.764851485,-0.15389211,-1.919419557
Csa16g035320,-1.044716645,0.061602287,0.546525911,0.960421128,0.866461397,-1.390294078
Csa16g040600,0.420653271,-0.473105661,0.305009433,0.545273093,0.995825391,-1.793655527
Csa16g051600,-1.691906046,0.136302765,0.717508302,0.790904664,0.722670859,-0.675480545
Csa17g001560,-1.617679244,0.343748405,0.480697052,0.881715559,0.74713273,-0.835614502
Csa17g002230,-0.505362352,0.418161656,0.665222362,0.464738576,0.77622778,-1.818988021
Csa17g012930,-2.018866704,0.218862057,0.632726696,0.32478735,0.333064997,0.509425605
Csa17g022380,-1.787821034,0.328331843,0.749830043,0.648085062,0.627335083,-0.565760997
Csa17g026660,0.056423544,-0.65698681,1.037643509,0.639732777,0.579506614,-1.656319632
Csa17g030870,-0.403358707,0.356879119,0.10221912,0.642363183,1.072776013,-1.770878727
Csa17g032330,0.04492556,-0.296446149,0.880360389,0.549009527,0.664069946,-1.841919273
Csa17g032430,0.11908707,0.177391307,-0.388165076,0.780259837,-1.751021543,1.062448404
Csa17g093680,1.891047822,0.024017589,0.063556886,-0.454410959,-0.602070683,-0.922140655
Csa17g094790,-2.039707779,0.436153971,0.461888496,0.355249439,0.410438419,0.375977456
Csa18g002320,-1.981884404,0.313672368,0.729737805,0.585965571,0.042576051,0.309932609
Csa18g002480,0.692724032,0.136315711,0.240642106,0.376781731,0.552611049,-1.99907463
Csa18g010050,1.006996173,0.220784012,0.287266218,0.271251454,0.152241878,-1.938539736
Csa18g024520,-1.525070454,0.170109238,0.494963944,0.836683397,0.933590443,-0.910276567
Csa18g029990,-1.509085688,-0.887988424,0.033665428,0.575811358,0.850829101,0.936768224
Csa18g031690,0.154578405,0.447877332,0.716705447,0.297620561,0.388746362,-2.005528106
Csa18g036620,-1.923058244,0.421666484,0.540233645,0.465071325,0.744455313,-0.248368523
Csa18g040220,1.905733541,0.008035905,0.067551374,-0.764496757,-0.469188806,-0.747635258
Csa19g022890,0.734795678,-0.764966231,0.176825325,-0.422874382,1.484709858,-1.208490247
Csa19g027660,0.326996709,0.096276436,0.285254796,0.301533688,0.944348172,-1.9544098
Csa20g009580,-0.78944504,0.118205096,0.426715851,0.908187785,0.920303902,-1.583967595
Csa20g009690,-1.651582793,0.714551461,0.731315041,0.491949049,0.543866275,-0.830099033
Csa20g010430,-0.528380411,0.116475892,0.773003081,0.647842049,0.756686672,-1.765627283
Csa20g016960,1.634611564,0.16312239,0.591388303,-0.841002702,-0.622281366,-0.925838189
Csa20g040860,-0.212544225,0.382360051,-0.01199785,0.85176866,0.83187032,-1.841456955
Csa20g054080,-1.801866392,0.369151013,0.640581824,0.306685174,0.947980917,-0.462532536
Csa01g010390,1.7977424,0.311443232,0.097961023,-0.890958525,-0.68589987,-0.630288259
Csa02g023170,1.719285251,0.335845688,0.03090839,-0.187690645,-0.733282086,-1.165066597
Csa02g024570,1.998333748,-0.026312691,-0.344876295,-0.568815518,-0.570690089,-0.487639155
Csa02g026780,1.807486986,0.134288247,0.266257682,-0.789726592,-0.79459263,-0.623713694
Csa02g074710,1.616911171,0.860741372,-0.443562615,-0.480007639,-0.70639573,-0.847686558
Csa04g041990,1.973402706,0.013900029,-0.338255868,-0.75439452,-0.343021296,-0.551631051
Csa05g009680,1.770730135,0.237361449,-0.165414341,-1.046227759,-0.827790809,0.031341326
Csa05g020520,1.955304783,0.038550815,-0.401255082,-0.644494341,-0.747426261,-0.200679915
Csa05g083420,-1.430273116,-0.559300525,-0.037072922,-0.224779313,1.291758653,0.959667223
Csa06g040720,2.018601298,-0.259662101,-0.203017338,-0.584215961,-0.445891178,-0.525814721
Csa06g048350,1.77310365,-0.21478933,0.466395335,-0.877309918,-0.286899754,-0.860499983
Csa06g051820,1.857175062,0.191043648,0.026739346,-0.835019703,-0.465523951,-0.774414402
Csa07g028040,1.622725988,-0.174754928,0.803273116,-0.730482268,-0.782860423,-0.737901484
Csa07g034350,1.954459729,-0.600226168,-0.38773025,-0.076080359,-0.81077011,-0.079652843
Csa07g038320,2.012287237,-0.201538904,-0.30176384,-0.463916572,-0.692414307,-0.352653614
Csa07g038590,1.937456654,0.108825345,-0.210882262,-0.803356613,-0.593510526,-0.438532596
Csa08g007660,1.755933535,-0.215781753,0.576317689,-0.576564084,-0.869735292,-0.670170095
Csa08g010640,1.973150726,-0.264003761,-0.274803194,-0.318253175,-0.902535674,-0.213554923
Csa08g052070,1.813546847,0.174827476,-0.16426343,-1.072144052,-0.708609921,-0.04335692
Csa08g059420,1.889605575,0.19275721,-0.618227324,-0.826489914,-0.567468009,-0.070177537
Csa08g061400,1.912908747,0.147869429,-0.149374625,-0.769044577,-0.733476136,-0.408882839
Csa09g077240,1.727278644,0.212301841,0.394399179,-0.783331944,-0.778684608,-0.771963112
Csa09g079110,2.026326145,-0.245515677,-0.46873719,-0.376915695,-0.335888706,-0.599268877
Csa09g080480,1.694269602,-0.149403044,0.648449899,-0.551829188,-0.952816143,-0.688671126
Csa10g020690,1.756056506,0.193523789,0.086791779,-1.170503014,-0.684270321,-0.181598738
Csa11g082640,-1.282040602,-0.471950249,0.048826303,-0.450459382,1.627802842,0.527821088
Csa11g092430,1.950172405,0.134462744,-0.328977178,-0.738343228,-0.445784435,-0.571530308
Csa11g103280,1.897920913,0.290069262,-0.463117063,-0.785470354,-0.613012527,-0.326390231
Csa13g037850,1.835515268,0.290242687,-0.023327318,-0.847339718,-0.769826015,-0.485264903
Csa14g019000,1.895468869,0.017069654,-0.439317337,-0.799455934,-0.753894061,0.080128809
Csa14g067780,1.843248495,0.259572237,-0.030648135,-0.909108307,-0.706593626,-0.456470664
Csa15g026500,1.905976329,0.113639431,-0.056090716,-0.657868586,-0.834533588,-0.47112287
Csa15g072450,1.937665772,0.185893119,-0.325835978,-0.647810005,-0.684314507,-0.465598402
Csa15g073910,2.033805622,-0.30094167,-0.345738419,-0.448485826,-0.546365171,-0.392274538
Csa16g035090,2.017459066,-0.229758139,-0.401849183,-0.448203587,-0.662613735,-0.275034422
Csa18g003440,1.992759504,-0.242755229,-0.21631455,-0.310681505,-0.809985747,-0.413022473
Csa18g020370,1.835890065,0.201806646,-0.561327211,-0.892062422,-0.684078763,0.099771685
Csa18g040410,1.753627018,0.324064333,0.08325878,-1.111113347,-0.641518256,-0.408318528
Csa19g020380,1.815002786,0.15207634,0.231814659,-0.628874221,-0.806644653,-0.763374911
Csa19g035480,1.862113304,0.217613907,-0.146097042,-0.97875054,-0.63552794,-0.319351689
Csa20g005940,1.622033938,0.379487224,0.446003911,-0.930299687,-0.68921558,-0.828009806
Csa20g008320,1.792268401,-0.316154869,0.51501961,-0.821396202,-0.763391442,-0.406345499
Csa20g017760,1.974886213,-0.019548563,-0.235823312,-0.71739443,-0.384757031,-0.617362878
Csa20g035960,1.354782019,-0.72369364,0.194768055,-0.523334028,0.917209712,-1.219732118
Csa01g018670,2.037035812,-0.338441427,-0.477441347,-0.488061785,-0.389746527,-0.343344726
Csa05g020530,2.006120888,-0.096316502,-0.5291425,-0.315584424,-0.631082629,-0.433994834
Csa07g010210,2.02790415,-0.200313925,-0.49384814,-0.513214502,-0.368007291,-0.452520291
Csa07g059730,2.014229953,-0.120301467,-0.42664872,-0.484075031,-0.611397426,-0.37180731
Csa09g075990,2.011956194,-0.102550019,-0.54045057,-0.51660251,-0.327947486,-0.524405608
Csa10g002020,2.003385489,-0.667451584,-0.337318433,-0.427438307,-0.487264136,-0.08391303
Csa10g014340,2.017926815,-0.587875248,-0.298632566,-0.317646232,-0.581787019,-0.231985749
Csa12g036710,1.994662862,-0.682429922,-0.468382211,-0.479446104,-0.32355938,-0.040845245
Csa14g005050,2.018347536,-0.633749237,-0.244617364,-0.523518258,-0.289350227,-0.327112449
Csa14g020950,2.018930193,-0.38327796,-0.479381066,-0.347381443,-0.62736583,-0.181523894
Csa15g007260,2.0205098,-0.61250912,-0.461661179,-0.427171864,-0.337038206,-0.182129431
Csa16g033950,-0.055076102,-0.134963188,-0.568717293,-1.002352059,1.905212978,-0.144104336
Csa20g067440,1.979421344,0.06702307,-0.544608289,-0.396323957,-0.473227459,-0.632284709
Csa01g019180,-0.24458239,-0.697453213,-0.80637181,-0.767589931,1.10117496,1.414822384
Csa01g021050,-1.534507579,-0.766673417,-0.051090605,0.470906735,1.118682546,0.76268232
Csa01g041370,-1.38934377,-0.518768609,-0.573633118,0.366070818,0.834789647,1.280885032
Csa02g023280,-0.311661028,-0.616329692,-0.235342369,-0.399348111,2.023748324,-0.461067124
Csa02g024630,0.665996735,0.713947079,-0.626563217,-1.765528751,0.394645316,0.617502839
Csa02g037160,-0.281658432,-0.262387172,-0.694923197,-0.889867971,1.874068077,0.254768693
Csa02g070700,-0.573360008,-0.693204643,-0.214931625,-0.979798983,1.509517489,0.95177777
Csa03g036620,-0.209869473,-0.303779682,-0.380565899,-1.311615992,1.634733393,0.571097653
Csa04g036920,0.206608635,-0.544167973,-0.550501633,-1.216762789,1.627950248,0.476873512
Csa05g017790,0.5191233,-0.732610453,-1.018699314,-0.90958605,1.203368505,0.938404013
Csa05g067450,-0.611561873,-0.603714291,-0.628369923,-0.689596019,1.568673961,0.964568145
Csa06g038270,0.0394342,-0.376355716,-0.509694745,-1.406369246,1.327945333,0.925040174
Csa07327s010,-0.488377546,-0.537403708,-0.743146943,0.809049079,1.664247981,-0.704368862
Csa07g039290,-0.573202326,-0.674436734,-0.260021313,-0.179582794,2.004078039,-0.316834871
Csa08g007430,-0.19559968,-0.712737902,-0.117162675,-1.179347387,1.658518028,0.546329616
Csa08g028160,0.375087362,-0.743885322,-0.263071142,-1.346235216,1.47275665,0.505347668
Csa08g032120,-0.896474491,-0.690883414,-0.757151576,0.558570163,1.68003536,0.105903958
Csa09g037050,-0.483569754,-0.717071876,-0.227269737,-1.022822955,1.500231247,0.950503074
Csa09g059320,-0.455750974,-0.625301344,-0.361595147,-0.902507416,0.57837929,1.766775591
Csa09g078040,-0.869572223,-0.718821378,-0.053836409,-0.202616757,1.917777157,-0.072930389
Csa10g042730,-0.942466513,-0.806880715,-0.797649021,0.783680111,1.454222478,0.309093661
Csa11g073730,-0.113170723,-0.661169099,-0.834665884,-0.856799723,1.431870925,1.033934505
Csa12g001970,-0.543847166,-0.641350981,0.002953,-1.168023242,1.463865398,0.886402991
Csa13g053940,-0.12183377,-0.594596493,-0.067170947,-1.44186058,1.302200664,0.923261126
Csa14g030340,-0.468566602,-0.562329931,-0.374625204,-0.947094205,1.750545737,0.602070206
Csa15g003340,-0.108866795,-0.699249816,-0.878846123,-0.797095688,1.186385018,1.297673403
Csa15g012680,-0.197503796,-0.186562956,-0.352116451,-1.499695179,0.95432559,1.281552792
Csa15g012840,-0.057982078,-0.591574531,-0.952006406,-0.367368828,0.071488567,1.897443276
Csa15g019510,-0.575648273,-0.68742224,-0.289017695,-0.797456327,1.773283816,0.576260719
Csa15g046960,-0.007765273,-0.285388399,-0.427103437,-1.502272304,1.179949662,1.04257975
Csa15g057300,-0.261939458,-0.732422112,-0.184317125,-0.966521883,1.822888719,0.32231186
Csa16g027950,-0.432234962,-0.664543116,-0.678909968,-0.775720762,1.111310841,1.440097967
Csa17g020400,-0.534681096,-0.499870222,-0.547176133,-0.962155484,1.313358845,1.230524089
Csa17g042230,-1.442351298,-0.917109895,0.053876232,0.318771042,0.981164143,1.005649776
Csa18g016060,-0.221460439,-0.272303904,-0.132838009,-1.559983823,0.960947252,1.225638924
Csa18g034400,-0.004491528,-0.24057522,-0.457249427,-1.490118308,1.329872223,0.862562259
Csa19g008200,-0.409745662,-0.487279259,-0.605653318,-0.72240523,0.32816812,1.896915349
Csa19g018380,0.740271999,0.684600451,-0.690611439,-1.731529141,0.424774732,0.572493398
Csa19g021570,-0.07670829,-0.657937738,-0.496790958,-1.10958154,1.5846816,0.756336926
Csa19g022440,0.744740084,-0.694002898,-0.911128471,-1.078556939,1.182220341,0.756727884
Csa19g051070,-1.116472,-0.665251804,-0.103498272,-0.353826802,1.697605347,0.541443532
Csa20g019220,0.150421393,-0.657149414,-0.828351927,-1.013609142,1.366421903,0.982267187
Csa20g055960,1.712993502,-0.840146449,-0.707792736,-0.783361027,0.144790105,0.473516606
Csa01g030410,-1.208178124,-0.649966919,-0.228350471,0.745443962,1.567968909,-0.226917357
Csa01g031330,-1.528501641,-0.841751747,0.140256947,0.660478028,1.150504659,0.419013753
Csa02g035520,-1.648562175,-0.668775413,0.308547363,0.681227323,1.107908928,0.219653974
Csa02g044750,0.489061685,-1.734976187,-0.567772913,0.561852199,1.031556992,0.220278224
Csa03g001430,-0.435237149,-0.592961975,-1.24008186,0.77208035,1.524549112,-0.028348477
Csa03g020720,-0.799958022,-0.775696509,-0.120105912,-0.641086335,1.717294292,0.619552486
Csa04g008890,0.615159227,-1.788604774,-0.53906265,0.654210252,0.797379493,0.260918452
Csa04g019720,-0.466209843,-0.834920967,-1.090306838,1.285732664,1.115162958,-0.009457974
Csa04g050440,-1.157310443,-1.141379169,-0.060677415,0.322450106,1.314866154,0.722050766
Csa05g022780,-2.0103494,0.229845898,0.422501325,0.725283702,0.294496038,0.338222438
Csa05g089210,0.377109277,0.20200385,-0.389404371,-1.766795065,0.401127446,1.175958862
Csa06g038210,-0.108912282,-1.884745122,0.277078375,0.462040544,1.050758703,0.203779782
Csa07g010240,-1.445035533,-0.869572322,0.522781647,0.748816224,1.145105418,-0.102095434
Csa07g010680,-1.98971527,0.336403983,0.494248705,0.236643597,0.779136481,0.143282504
Csa07g012170,-1.523911247,-0.929693723,0.273746254,0.657058927,1.032730919,0.49006887
Csa07g015460,-1.976512731,0.014316075,0.322842264,0.77944678,0.353443957,0.506463655
Csa08g008900,0.554289224,-1.633026678,-0.671865253,0.524006253,1.13662051,0.089975942
Csa08g018540,-1.047922661,-1.447068465,0.518960337,0.872476849,0.841949005,0.261604936
Csa09g051840,-1.386268141,-0.808860951,0.329322763,0.628257009,1.378735216,-0.141185895
Csa09g062390,-1.071403832,-1.012686352,0.042895212,0.90461143,1.393060608,-0.256477066
Csa10g008530,0.750722789,-1.735348128,-0.502432188,0.506667156,0.956698035,0.023692336
Csa11g029940,-0.482074586,-0.642127553,-1.395506504,1.130559782,0.981632959,0.407515902
Csa11g033990,-1.579209865,-0.852174648,0.213883098,0.487828717,0.852838153,0.876834545
Csa11g034920,-1.995162544,0.383424758,0.37861872,0.783626234,0.308016353,0.141476479
Csa11g064160,-1.980109738,0.10012001,0.408525825,0.83387302,0.361473173,0.27611771
Csa11g073480,-0.349216676,-0.695625485,-1.200041659,1.187982124,1.229960217,-0.173058522
